Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Nitroplus Blasterz: Heroines Infinite Duel,Playstation,2015,Fighting,Marvelous Interactive,0.01,0,0.02,0,0.04,70,33,6.9,28,"Examu, Marvelous Inc.",T
Puyo Pop Fever,Playstation,2004,Puzzle,Ignition Entertainment,0,0,0.04,0,0.04,68,9,,,Sonic Team,
Bloody Roar Extreme,Microsoft,2003,Fighting,Hudson Soft,0.03,0.01,0,0,0.04,61,22,8.6,9,Eighting/Raizing,T
Tennis Masters Series 2003,Microsoft,2002,Sports,Microids,0.03,0.01,0,0,0.04,67,10,tbd,,Microids,E
Dead Head Fred,Playstation,2007,Action,D3Publisher,0.04,0,0,0,0.04,75,30,7.3,23,Vicious Cycle,M
Pocket Pool,Playstation,2007,Action,Conspiracy Entertainment,0.04,0,0,0,0.04,37,19,tbd,,Conspiracy Entertainment,M
Torino 2006,Microsoft,2006,Sports,Take-Two Interactive,0.03,0.01,0,0,0.04,,,,,,
Amnesia,Playstation,2011,Adventure,Idea Factory,0,0,0.04,0,0.04,,,,,,
Metal Slug 4 & 5,Microsoft,2005,Shooter,SNK Playmore,0.03,0.01,0,0,0.04,,,,,,
Great Battle Full Blast,Playstation,2012,Action,Namco Bandai Games,0,0,0.04,0,0.04,,,,,,
Ride to Hell,Playstation,2013,Racing,Deep Silver,0.02,0.01,0,0.01,0.04,13,4,1,218,"Eutechnyx, Deep Silver",M
Phantom Kingdom Portable,Playstation,2011,Role-Playing,Nippon Ichi Software,0,0,0.04,0,0.04,,,,,,
Pac-Man World Rally,Playstation,2006,Racing,Namco Bandai Games,0.04,0,0,0,0.04,51,9,tbd,,Smart Bomb Interactive,E
Way of the Samurai 2 Portable,Playstation,2009,Action,Spike,0,0,0.04,0,0.04,,,,,,
Hellboy: The Science of Evil,Playstation,2008,Action,Konami Digital Entertainment,0.04,0,0,0,0.04,42,14,7.1,13,Krome Studios,T
Little Busters! Converted Edition,Playstation,2010,Adventure,Prototype,0,0,0.04,0,0.04,,,,,,
Unison: Rebels of Rhythm & Dance,Playstation,2000,Misc,Tecmo Koei,0.02,0.02,0,0.01,0.04,,,,,,
Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret,Playstation,2007,Sports,Konami Digital Entertainment,0,0,0.04,0,0.04,,,,,,
WTF: Work Time Fun,Playstation,2005,Puzzle,Sony Computer Entertainment,0.04,0,0,0,0.04,,,,,,
B.L.U.E.: Legend of Water,Playstation,N/A,Adventure,N/A,0,0,0.04,0,0.04,,,,,,
Deadliest Warrior: Ancient Combat,Microsoft,2012,Fighting,Cloud Imperium Games Corporation,0.04,0,0,0,0.04,37,5,6.3,4,"Pipeworks Software, Inc.",M
Shukufuku no Campanella Portable,Playstation,2010,Adventure,Kadokawa Shoten,0,0,0.04,0,0.04,,,,,,
National Geographic Challenge!,Playstation,2011,Misc,Black Bean Games,0.01,0.03,0,0.01,0.04,,,,,,
Chaos;Head - Love Chu*Chu!,Playstation,2011,Adventure,5pb,0,0,0.04,0,0.04,,,,,,
Yourself Fitness,Playstation,2005,Sports,responDESIGN,0.02,0.02,0,0.01,0.04,,,,,,
Rugby Challenge 3,Playstation,2016,Sports,Alternative Software,0,0.04,0,0.01,0.04,64,4,6.8,12,Wicked Witch Software,E
Romance of the Three Kingdoms 13,Playstation,2015,Action,Tecmo Koei,0,0,0.04,0,0.04,,,,,,
Star Trek: Shattered Universe,Microsoft,2004,Simulation,Global Star,0.03,0.01,0,0,0.04,41,21,4,10,Starsphere Interactive,E
12Riven: The Psi-Climinal of Integral,Playstation,2008,Adventure,CyberFront,0,0,0.04,0,0.04,,,,,,
WarJetz,Playstation,2001,Shooter,3DO,0.02,0.02,0,0.01,0.04,59,9,5.5,4,3DO,T
Breeding Stud 2,Playstation,1998,Sports,Konami Digital Entertainment,0,0,0.04,0,0.04,,,,,,
Gakuen Hetalia Portable,Playstation,2011,Adventure,Idea Factory,0,0,0.04,0,0.04,,,,,,
Capcom Fighting Evolution,Microsoft,2005,Fighting,Capcom,0.03,0.01,0,0,0.04,61,20,tbd,,Capcom,T
Gray Matter,Microsoft,2011,Adventure,DTP Entertainment,0,0.04,0,0,0.04,,,,,,
Call of Duty: Modern Warfare Trilogy,Microsoft,2016,Shooter,Activision,0.02,0.02,0,0,0.04,,,tbd,,Infinity Ward,M
World Poker Tour,Playstation,2006,Misc,Take-Two Interactive,0.04,0,0,0,0.04,68,14,tbd,,Coresoft,T
Novastorm,Playstation,1995,Shooter,Psygnosis,0.02,0.02,0,0,0.04,,,,,,
Shiren the Wanderer 4 - God's Eye and the Demon's Navel,Playstation,2012,Role-Playing,Spike,0,0,0.04,0,0.04,,,,,,
PopCap Arcade Vol 1,Microsoft,2007,Puzzle,PopCap Games,0.04,0,0,0,0.04,,,tbd,,PopCap,E
Test Drive: Ferrari Legends,Playstation,2012,Racing,Unknown,0.04,0,0,0.01,0.04,62,19,4.9,22,"Atari, Slightly Mad Studios, Atari SA",E
Dead Ball Zone,Playstation,1998,Sports,GT Interactive,0.02,0.02,0,0,0.04,,,,,,
Winning Post World 2010,Playstation,2010,Sports,Tecmo Koei,0,0,0.04,0,0.04,,,,,,
Metal Gear Solid: Digital Graphic Novel,Playstation,2006,Misc,Konami Digital Entertainment,0.02,0,0.02,0,0.04,78,22,7.2,21,Kojima Productions,M
Aeon Flux,Playstation,2005,Action,THQ,0.02,0.02,0,0.01,0.04,66,19,5.8,9,Terminal Reality,T
MLB 2K12 / NBA 2K12 Combo Pack,Microsoft,2012,Sports,Take-Two Interactive,0.04,0,0,0,0.04,,,,,,
S.Y.K Renshouden Portable,Playstation,2011,Adventure,Idea Factory,0,0,0.04,0,0.04,,,,,,
Psycho-Pass: Mandatory Happiness,Playstation,2016,Adventure,Nippon Ichi Software,0.03,0,0,0.01,0.04,72,26,8.3,19,5pb,T
Shattered Union,Microsoft,2005,Strategy,Take-Two Interactive,0.03,0.01,0,0,0.04,66,17,6.9,7,PopTop Software,T
Monster High: New Ghoul in School,Playstation,2015,Action,Little Orbit,0,0.03,0,0.01,0.04,,,tbd,,"Torus Games, Little Orbit",E
Hanaoni: Yume no Tsudzuki,Playstation,2012,Action,Idea Factory,0,0,0.04,0,0.04,,,,,,
Deadliest Warrior: Ancient Combat,Playstation,2012,Fighting,Cloud Imperium Games Corporation,0.04,0,0,0,0.04,,,tbd,,"Pipeworks Software, Inc.",M
Terraria,Microsoft,2014,Action,505 Games,0,0.04,0,0,0.04,84,5,7.7,29,Engine Software,T
Gal*Gun,Microsoft,2011,Shooter,Alchemist,0,0,0.04,0,0.04,,,,,,
Ookami Kakushi,Playstation,2009,Action,Konami Digital Entertainment,0,0,0.04,0,0.04,,,,,,
Sengoku Musou 3 Z Special,Playstation,2012,Action,Ackkstudios,0,0,0.04,0,0.04,,,,,,
Kikou Heidan J-Phoenix 2,Playstation,2003,Action,Takara,0,0,0.04,0,0.04,,,,,,
Harukanaru Toki no Naka de 5,Playstation,2011,Role-Playing,Tecmo Koei,0,0,0.04,0,0.04,,,,,,
Worms 4: Mayhem,Microsoft,2005,Strategy,Codemasters,0.03,0.01,0,0,0.04,69,27,9.2,6,Team 17,T
Winning Post 7 2012,Playstation,2012,Sports,Ackkstudios,0,0,0.04,0,0.04,,,,,,
Point Blank 2,Playstation,1998,Shooter,Namco Bandai Games,0.02,0.02,0,0,0.04,,,,,,
Saru! Get You! Pipo Saru Senki,Playstation,2009,Role-Playing,Sony Computer Entertainment,0,0,0.04,0,0.04,,,,,,
J.League Pro Soccer Club o Tsukurou! 8 Euro Plus,Playstation,2013,Sports,Sega,0,0,0.04,0,0.04,,,,,,
Imabikisou,Playstation,2007,Adventure,Sega,0,0,0.04,0,0.04,,,,,,
Hakuouki: Reimeiroku Portable,Playstation,2011,Adventure,Idea Factory,0,0,0.04,0,0.04,,,,,,
Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection,Playstation,2008,Shooter,Sega,0,0,0.04,0,0.04,,,,,,
Antz Extreme Racing,Playstation,2002,Racing,Empire Interactive,0.02,0.02,0,0.01,0.04,31,5,5,8,Empire Interactive,E
Atelier Iris 3: Grand Phantasm (JP Sales),Playstation,2006,Role-Playing,Tecmo Koei,0,0,0.04,0,0.04,,,,,,
Ape Escape,Playstation,2010,Platform,Sony Computer Entertainment,0,0.03,0,0.01,0.04,,,,,,
The Legend of Heroes: Trails in the Sky First Chapter,Playstation,2012,Role-Playing,Falcom Corporation,0,0,0.04,0,0.04,,,,,,
Go Diego Go!: Safari Rescue,Playstation,2008,Action,Take-Two Interactive,0.02,0.02,0,0.01,0.04,,,,,,
Samurai Warriors 2: Empires,Microsoft,2007,Action,Tecmo Koei,0.03,0,0.01,0,0.04,53,29,8.5,13,Omega Force,T
Metal Slug XX,Playstation,2009,Shooter,DHM Interactive,0.03,0,0,0,0.04,67,22,6.1,9,SNK Playmore,T
Clannad,Playstation,2006,Adventure,Interchannel,0,0,0.04,0,0.04,,,,,,
Katekyoo Hitman Reborn! Battle Arena 2 - Spirits Burst,Playstation,2009,Fighting,Marvelous Interactive,0,0,0.04,0,0.04,,,,,,
Fisherman's Challenge,Playstation,2003,Sports,Konami Digital Entertainment,0.02,0.02,0,0.01,0.04,67,7,7.5,4,Konami,E
King of Fighters: Maximum Impact Regulation A,Playstation,2007,Fighting,SNK Playmore,0,0,0.04,0,0.04,,,,,,
Date A Live: Rine Utopia,Playstation,2013,Adventure,Compile Heart,0,0,0.04,0,0.04,,,,,,
Durarara!! 3way Standoff: Alley,Playstation,2011,Adventure,Kadokawa Shoten,0,0,0.04,0,0.04,,,,,,
The Da Vinci Code,Microsoft,2006,Action,Take-Two Interactive,0.03,0.01,0,0,0.04,52,34,2.8,5,Double Helix Games,T
Sacred Blaze,Playstation,2009,Strategy,Flight-Plan,0,0,0.04,0,0.04,,,,,,
Painkiller: Hell & Damnation,Playstation,2013,Shooter,Nordic Games,0.02,0.01,0,0.01,0.04,,,,,,
Pure Pinball,Microsoft,2004,Misc,XS Games,0.03,0.01,0,0,0.04,68,11,8.5,6,Iridon Interactive AB,E
Thoroughbred Breeder II Plus,Playstation,1995,Simulation,Hect,0,0,0.04,0,0.04,,,,,,
Hanaoni: Koisomeru Koku - Eikyuu no Shirushi,Playstation,2011,Adventure,Idea Factory,0,0,0.04,0,0.04,,,,,,
Shadow of the Colossus,Playstation,2011,Action,Sony Computer Entertainment,0,0,0.04,0,0.04,,,8.4,72,Bluepoint Games,T
Phantom Breaker,Microsoft,2011,Fighting,5pb,0.02,0,0.02,0,0.04,,,,,Delta Factory,T
BlazBlue: Chrono Phantasma Extend,Playstation,2015,Action,PQube,0,0,0.04,0,0.04,,,8.3,10,Arc System Works,T
Valhalla Knights 2: Battle Stance,Playstation,2009,Role-Playing,Marvelous Interactive,0,0,0.04,0,0.04,,,tbd,,K2,E10+
Cyber Troopers Virtual-On Marz,Playstation,2003,Fighting,Sega,0.02,0.01,0,0,0.04,,,,,,
Clannad,Playstation,2008,Adventure,Prototype,0,0,0.04,0,0.04,,,,,,
Headhunter: Redemption,Playstation,2004,Action,Sega,0.02,0.01,0,0,0.04,62,29,6.7,7,Amuze,M
WSC Real 11: World Snooker Championship,Microsoft,2011,Sports,Koch Media,0,0.03,0,0,0.04,,,,,,
Dead Rising,Playstation,2016,Action,Capcom,0.02,0,0.01,0.01,0.04,78,6,6.6,30,Capcom,M
Syndicate Wars,Playstation,1997,Strategy,Electronic Arts,0.02,0.01,0,0,0.04,,,,,,
Surf's Up,Playstation,2007,Sports,Ubisoft,0.03,0,0,0,0.04,59,8,5.1,7,Ubisoft Montreal,E10+
DuckTales: Remastered,Microsoft,2013,Action,Capcom,0.03,0,0,0,0.04,,,,,,
Herc's Adventures,Playstation,1997,Action,Virgin Interactive,0.02,0.01,0,0,0.04,,,,,,
SWAT: Target Liberty,Playstation,2007,Shooter,Vivendi Games,0.03,0,0,0,0.04,50,26,7.7,9,3G Studios,T
Bomberman: Act Zero,Microsoft,2006,Puzzle,Konami Digital Entertainment,0.04,0,0,0,0.04,34,41,2.2,42,Hudson,T
Astro Boy: The Video Game,Playstation,2009,Action,D3Publisher,0.04,0,0,0,0.04,60,6,tbd,,High Voltage Software,E10+
Hannspree Ten Kate Honda: SBK Superbike World Championship,Playstation,2007,Racing,Black Bean Games,0.03,0,0,0,0.04,,,tbd,,Milestone S.r.l,E10+
Game of Thrones (Telltale),Playstation,2015,Adventure,Telltale Games,0.02,0.02,0,0.01,0.04,,,,,,
Hyperdimension Neptunia Victory II,Playstation,2015,Role-Playing,Idea Factory International,0,0,0.04,0,0.04,,,,,,
Dreamfall: The Longest Journey,Microsoft,2006,Adventure,Empire Interactive,0.03,0.01,0,0,0.04,73,42,8.8,24,Funcom,M
Blue Roses: Yousei to Aoi Hitomi no Senshitachi,Playstation,2010,Adventure,Nippon Ichi Software,0,0,0.04,0,0.04,,,,,,
Dora's Big Birthday Adventure,Playstation,2010,Misc,Take-Two Interactive,0.02,0.01,0,0,0.04,,,tbd,,2K Play,E
PopStar Guitar,Playstation,2008,Misc,XS Games,0.02,0.01,0,0,0.04,,,tbd,,XS Games,T
NHL Blades of Steel 2000,Playstation,1999,Sports,Konami Digital Entertainment,0.02,0.01,0,0,0.04,,,,,,
Outlaw Volleyball Remixed,Playstation,2004,Sports,Global Star,0.02,0.01,0,0,0.04,57,9,tbd,,Hypnotix,M
The Adventures of Darwin,Playstation,2006,Strategy,Essential Games,0.01,0,0.03,0,0.04,53,10,tbd,,Vingt-et-un Systems,E10+
Berserk and the Band of the Hawk,Playstation,2016,Action,Tecmo Koei,0,0,0.04,0,0.04,,,,,Omega Force,
Pajama Sam: You are What You Eat From Your Head to Your Feet,Playstation,2001,Adventure,Infogrames,0.02,0.01,0,0,0.04,,,,,,
Metal Gear Solid V: The Definitive Experience,Playstation,2016,Action,Konami Digital Entertainment,0.01,0.02,0.01,0,0.04,,,7.8,11,Kojima Productions,M
Warhammer: Dark Omen,Playstation,1998,Strategy,Electronic Arts,0.02,0.01,0,0,0.04,,,,,,
Mobile Suit Gundam: Mokuba no Kiseki,Playstation,2012,Action,Namco Bandai Games,0,0,0.04,0,0.04,,,,,,
Harukanaru Toki no Naka de 4: Aizouban,Playstation,2010,Role-Playing,Tecmo Koei,0,0,0.04,0,0.04,,,,,,
Ballistic,Playstation,1999,Puzzle,Atari,0.02,0.01,0,0,0.04,,,,,,
Colin McRae Rally 3,Microsoft,2002,Racing,Codemasters,0.03,0.01,0,0,0.04,86,25,7.4,14,Codemasters,E
Don Bradman Cricket 14,Microsoft,2015,Sports,Tru Blu Entertainment,0,0.04,0,0,0.04,,,,,,
Sega Rally 2006,Playstation,N/A,Racing,Unknown,0,0,0.04,0,0.04,,,,,,
Stolen,Playstation,2005,Action,Hip Interactive,0.02,0.01,0,0,0.04,51,16,7.4,16,Blue 52,T
Gitaroo Man Lives!,Playstation,2006,Misc,Tecmo Koei,0.03,0,0,0,0.04,,,,,,
Stoked: Big Air Edition,Microsoft,2009,Sports,Namco Bandai Games,0.02,0.02,0,0,0.04,72,21,7.7,16,Bongfish,T
Memories Off 6: T-Wave,Playstation,2008,Adventure,5pb,0,0,0.04,0,0.04,,,,,,
Pro Race Driver,Microsoft,2003,Racing,Codemasters,0.03,0.01,0,0,0.04,80,17,7.5,4,Codemasters,T
Ide Yosuke no Mahjong Kazoku,Playstation,1995,Misc,Seta Corporation,0,0,0.04,0,0.04,,,,,,
R-Type Command (correct US sales),Playstation,2007,Strategy,Rising Star Games,0.04,0,0,0,0.04,,,,,,
Quiz Mobile Gundam: Toi Senshi DX,Playstation,2006,Puzzle,Namco Bandai Games,0,0,0.04,0,0.04,,,,,,
E.T. The Extra-Terrestrial: Interplanetary Mission,Playstation,2001,Platform,Ubisoft,0.02,0.01,0,0,0.04,,,,,,
Countdown Vampires,Playstation,1999,Adventure,Namco Bandai Games,0.02,0.01,0,0,0.04,41,6,tbd,,K2 LLC,M
Dynasty Warriors Vol. 2 (JP sales),Playstation,2006,Action,Tecmo Koei,0,0,0.04,0,0.04,,,,,,
Crypt Killer,Playstation,1997,Shooter,Konami Digital Entertainment,0.02,0.01,0,0,0.04,,,,,,
Dramatic Soccer Game: Nippon Daihyou Senshu Ninarou!,Playstation,2002,Sports,Enix Corporation,0,0,0.04,0,0.04,,,,,,
PO'ed,Playstation,1996,Shooter,Time Warner Interactive,0.02,0.01,0,0,0.04,,,,,,
Battle Hunter,Playstation,1999,Strategy,Midas Interactive Entertainment,0.02,0.01,0,0,0.04,,,,,,
Adidas Power Soccer,Playstation,1996,Sports,Psygnosis,0.02,0.01,0,0,0.04,,,,,,
Darklight Conflict,Playstation,1997,Simulation,Electronic Arts,0.02,0.01,0,0,0.04,,,,,,
Shin Hayarigami,Playstation,2014,Adventure,Nippon Ichi Software,0,0,0.04,0,0.04,,,,,,
Warriors Orochi 3,Microsoft,2014,Action,Tecmo Koei,0.01,0.03,0,0,0.04,,,,,,
Konami Arcade Classics,Playstation,1999,Misc,Konami Digital Entertainment,0.02,0.01,0,0,0.04,,,,,,
Hunter x Hunter: Wonder Adventure,Playstation,2012,Action,Namco Bandai Games,0,0,0.04,0,0.04,,,,,,
Ao no Exorcist: Genkoku no Labyrinth,Playstation,2012,Action,Namco Bandai Games,0,0,0.04,0,0.04,,,,,,
Echo Night Beyond,Playstation,2004,Adventure,Indie Games,0.02,0.01,0,0,0.04,60,22,8.8,8,From Software,T
Minna no Chizu,Playstation,2006,Misc,Zenrin,0,0,0.04,0,0.04,,,,,,
Taikou Risshiden V,Playstation,2009,Strategy,Tecmo Koei,0,0,0.04,0,0.04,,,,,,
NASCAR Heat Evolution,Microsoft,2016,Racing,Dusenberry Martin Racing,0.03,0,0,0,0.04,,,1.6,10,Dusenberry Martin Racing,E
Suzumiya Haruhi no Tsuisou,Playstation,2011,Adventure,Namco Bandai Games,0,0,0.04,0,0.04,,,,,,
Jikkyou World Soccer 2002,Playstation,2002,Sports,Konami Digital Entertainment,0,0,0.04,0,0.04,,,,,,
Tenshou Gakuen Gekkouroku,Playstation,2006,Adventure,Asmik Ace Entertainment,0,0,0.04,0,0.04,,,,,,
Exist Archive: The Other Side of the Sky,Playstation,2015,Role-Playing,Aksys Games,0.01,0,0.03,0,0.04,69,13,7.9,16,Tri-Ace,T
Ski-Doo Snowmobile Challenge,Microsoft,2009,Racing,Valcon Games,0.03,0,0,0,0.04,,,tbd,,Coldwood Interactive,E
Aquanaut's Holiday: Kakusareta Kiroku,Playstation,2008,Adventure,Sony Computer Entertainment,0,0,0.04,0,0.04,,,,,,
Ragnarok Odyssey,Playstation,2014,Role-Playing,GungHo,0.03,0,0,0.01,0.04,,,,,,
Assassin's Creed Chronicles: China,Playstation,2015,Action,Ubisoft,0,0.03,0,0.01,0.04,69,44,6.4,83,"Climax Group, Climax Studios",T
DT Carnage,Playstation,2009,Racing,Agetec,0.03,0,0,0,0.04,,,tbd,,Axis Entertainment,E10+
Rugby 08,Playstation,2007,Sports,Electronic Arts,0.02,0.01,0,0,0.04,74,21,7.4,25,EA Canada,E
Ferrari Challenge Trofeo Pirelli,Playstation,2008,Racing,System 3 Arcade Software,0,0.03,0,0.01,0.04,71,37,6.2,26,Eutechnyx,E
Cy Girls,Playstation,2004,Action,Konami Digital Entertainment,0.02,0.01,0,0,0.04,53,28,8.8,4,KCEJ,M
Da Capo I & II Plus Situation Portable,Playstation,2010,Adventure,Kadokawa Shoten,0,0,0.04,0,0.04,,,,,,
Monster Hunter Frontier Online: Season 9.0,Microsoft,2010,Role-Playing,Capcom,0,0,0.04,0,0.04,,,,,,
Chaos Wars,Playstation,2006,Strategy,Idea Factory,0,0,0.04,0,0.04,64,9,6.9,9,Idea Factory,T
Steambot Chronicles,Playstation,2005,Role-Playing,505 Games,0.02,0.01,0,0,0.04,74,35,8.2,17,Irem,T
Mr. Driller,Playstation,1999,Puzzle,Namco Bandai Games,0.02,0.01,0,0,0.04,,,,,,
Toki no Kizuna: Sekigahara Kitan,Playstation,2012,Action,Idea Factory,0,0,0.04,0,0.04,,,,,,
Norn9: Norn + Nonette,Playstation,2013,Adventure,Idea Factory,0,0,0.04,0,0.04,,,,,,
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 13: Shinseiki Evangelion - Yakusoku no Toki,Playstation,2008,Misc,D3Publisher,0,0,0.04,0,0.04,,,,,,
Summer Challenge: Athletics Tournament,Playstation,2011,Sports,PQube,0,0.03,0,0.01,0.04,,,tbd,,PQube,
Chaos;Head Noah,Microsoft,2009,Adventure,5pb,0,0,0.04,0,0.04,,,,,,
Tears to Tiara Anecdotes: The Secret of Avalon,Playstation,2009,Strategy,Aqua Plus,0,0,0.04,0,0.04,,,,,,
Legasista,Playstation,2012,Role-Playing,Nippon Ichi Software,0,0,0.04,0,0.04,68,13,6.3,15,System Prisma,T
Fatal Fury: Battle Archives Volume 1,Playstation,2006,Fighting,Ignition Entertainment,0.02,0.01,0,0,0.04,68,22,8.3,4,SNK Playmore,T
Harukanaru Toki no Naka de 3: Unmei no Meikyuu Aizouban,Playstation,2009,Adventure,Tecmo Koei,0,0,0.04,0,0.04,,,,,,
OutRun 2006: Coast 2 Coast,Playstation,2006,Racing,Sega,0.03,0.01,0,0,0.04,82,31,8.1,14,Sumo Digital,E
Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,Playstation,2016,Misc,Tecmo Koei,0,0,0.04,0,0.04,,,,,,
Rhapsody: A Musical Adventure,Playstation,1998,Role-Playing,Nippon Ichi Software,0.02,0.01,0,0,0.04,,,,,,
Fading Shadows,Playstation,2008,Puzzle,Ivolgamus,0.03,0,0,0,0.04,62,13,tbd,,Ivolgamus,E
Music Maker: Rockstar,Playstation,2009,Misc,Magix,0.02,0.01,0,0,0.04,,,,,,
Smashing Drive,Microsoft,2002,Racing,Namco Bandai Games,0.03,0.01,0,0,0.04,42,9,tbd,,Namco,T
Without Warning,Playstation,2005,Shooter,Capcom,0.02,0.01,0,0,0.04,45,25,6.5,8,CiRCLE,M
Formula 1 06,Playstation,2006,Racing,Sony Computer Entertainment,0,0,0.04,0,0.04,,,,,,
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,Microsoft,2005,Action,Konami Digital Entertainment,0.03,0.01,0,0,0.04,56,13,tbd,,Konami,E10+
Napoleon Dynamite: The Game,Playstation,2007,Puzzle,Crave Entertainment,0.03,0,0,0,0.04,37,14,4.6,7,7 Studios,E10+
Beatdown: Fists of Vengeance,Microsoft,2005,Action,Capcom,0.03,0.01,0,0,0.04,,,,,,
Enchanted Arms (JP sales),Playstation,2007,Role-Playing,Ubisoft,0,0,0.04,0,0.04,,,,,,
Clock Zero: Shuuen no Ichibyou Portable,Playstation,2011,Adventure,Idea Factory,0,0,0.04,0,0.04,,,,,,
Trick x Logic: Season 2,Playstation,2010,Adventure,Sony Computer Entertainment,0,0,0.04,0,0.04,,,,,,
Hakuouki: Zuisouroku,Playstation,2009,Adventure,Idea Factory,0,0,0.04,0,0.04,,,,,,
World Championship Pool 2004,Microsoft,2003,Sports,Jaleco,0.03,0.01,0,0,0.04,67,11,tbd,,Blade Interactive,E
Derby Tsuku 5: Derby Uma o Tsukurou!,Playstation,2006,Sports,Sega,0,0,0.04,0,0.04,,,,,,
SD Gundam Force: Showdown!,Playstation,2004,Shooter,Namco Bandai Games,0.02,0.01,0,0,0.04,,,,,,
Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~,Playstation,2006,Adventure,Konami Digital Entertainment,0,0,0.04,0,0.04,,,,,,
Flow: Urban Dance Uprising,Playstation,2005,Misc,Ubisoft,0.02,0.01,0,0,0.04,65,10,tbd,,Artificial Mind and Movement,T
Ailu de Puzzle,Playstation,2012,Action,Capcom,0,0,0.04,0,0.04,,,,,,
True Pinball,Playstation,1996,Misc,Ocean,0.02,0.01,0,0,0.04,,,,,,
RLH: Run Like Hell,Microsoft,2003,Shooter,Avalon Interactive,0.03,0.01,0,0,0.04,55,22,8,5,Digital Mayhem,M
Phantasy Star Online 2 Episode 4: Deluxe Package,Playstation,2017,Role-Playing,Sega,0,0,0.04,0,0.04,,,,,,
Obscure,Microsoft,2004,Adventure,MC2 Entertainment,0.03,0.01,0,0,0.04,66,29,8.4,9,Hydravision,M
Super Robot Taisen: Scramble Commander the 2nd,Playstation,2007,Strategy,Banpresto,0,0,0.04,0,0.04,,,,,,
Just Dance 2017,Microsoft,2016,Misc,Ubisoft,0.03,0,0,0,0.04,75,5,8,6,Ubisoft Paris,E10+
Just Dance 2017,Microsoft,2016,Misc,Ubisoft,0.02,0.02,0,0,0.04,,,tbd,,Ubisoft Paris,E10+
Espgaluda II Black Label,Microsoft,2010,Shooter,Cave,0,0,0.04,0,0.04,,,,,,
Kiniro no Corda 2 f,Playstation,2009,Role-Playing,Tecmo Koei,0,0,0.04,0,0.04,,,,,,
Pro Evolution Soccer 2017,Microsoft,2016,Sports,Konami Digital Entertainment,0.01,0.02,0,0,0.04,,,6.5,17,Konami,E
Deception III: Dark Delusion,Playstation,1999,Role-Playing,Tecmo Koei,0.02,0.01,0,0,0.04,,,,,,
Warhammer: The End Times - Vermintide,Playstation,2016,Action,Games Workshop,0.01,0.02,0,0.01,0.04,,,,,,
Half-Minute Hero 2,Playstation,N/A,Role-Playing,Rising Star Games,0,0,0.04,0,0.04,,,,,,
Monster Kingdom: Jewel Summoner,Playstation,2006,Role-Playing,Sony Computer Entertainment,0,0,0.04,0,0.04,66,25,6.8,6,Gaia (Sony),T
Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Shu-Hen,Playstation,2010,Adventure,Yeti,0,0,0.04,0,0.04,,,,,,
Black Stone: Magic & Steel,Microsoft,2003,Role-Playing,THQ,0.03,0.01,0,0,0.04,,,,,,
NHRA Drag Racing: Countdown to the Championship,Playstation,2007,Racing,THQ,0.02,0.01,0,0,0.04,,,,,,
Harukanaru Toki no Naka de: Maihitoyo,Playstation,2006,Adventure,Tecmo Koei,0,0,0.04,0,0.04,,,,,,
Painkiller: Hell Wars,Microsoft,2006,Shooter,DreamCatcher Interactive,0.03,0.01,0,0,0.04,68,33,7.4,16,People Can Fly,M
FunkMaster Flex's Digital Hitz Factory,Playstation,2003,Misc,Jester Interactive,0.02,0.01,0,0,0.04,71,6,8.9,10,Jester Interactive,E
Greg Hastings Paintball 2,Playstation,2010,Shooter,Majesco Entertainment,0.03,0,0,0,0.04,46,5,tbd,,Super X Studios,E10+
Sangoku Koi Senki: Otome no Heihou!,Playstation,2012,Adventure,Prototype,0,0,0.04,0,0.04,,,,,,
Detective Conan: Prelude from the Past,Playstation,2012,Action,Namco Bandai Games,0,0,0.04,0,0.04,,,,,,
XBLAZE Code: Embryo,Playstation,2013,Adventure,Arc System Works,0.02,0,0.01,0.01,0.04,,,7.1,14,Arc System Works,M
Major League Baseball 2K8,Playstation,N/A,Sports,Unknown,0.03,0,0,0,0.03,63,5,tbd,,Kush Games,E
Rebel Raiders: Operation Nighthawk,Playstation,2006,Simulation,Kando Games,0.02,0.01,0,0,0.03,53,5,tbd,,Kando Games,E10+
Onechanbara Z Kagura,Playstation,2013,Action,D3Publisher,0,0,0.03,0,0.03,,,,,,
Gekiatsu!! Pachi Game Tamashi: CR Evangelion - Hajimari no Fukuin,Playstation,2010,Misc,Unknown,0,0,0.03,0,0.03,,,,,,
MX World Tour Featuring Jamie Little,Microsoft,2005,Racing,Crave Entertainment,0.03,0.01,0,0,0.03,51,5,tbd,,Impulse Games,E
Sengoku Basara: Sanada Yukimura-Den,Playstation,2016,Action,Capcom,0,0,0.03,0,0.03,,,,,,
